,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop
28,2.333333333333333,0.13424156002938104,-0.03944833856594206,0.0014625982340391048,6.858004342614103e-06,-0.649834232003648,0.0003350405910004595,0.00019366508150315577,-10.957335755662385,0.23549276396189517
29,2.4166666666666665,0.13422899311813172,-0.03944464564275732,0.0014320029432866848,7.241125294426685e-06,-0.6497733172592085,0.00033499638502664306,0.0001936395289171347,-10.876149934092112,0.2330619830995752
30,2.5,0.1342159851475519,-0.03944082310950137,0.0014034344564626787,7.627695838799472e-06,-0.6497102590643548,0.0003349497509719216,0.00019361257281613964,-10.798329770522146,0.23061671808887735
31,2.5833333333333335,0.1342025177714713,-0.039436865574956494,0.0013767998234758168,8.016976245952705e-06,-0.6496449699776944,0.00033490085984092774,0.00019358431204677905,-10.723762663029039,0.22816404848444496
32,2.666666666666667,0.1341885715343094,-0.0394327673218875,0.001352008040179051,8.408255091393385e-06,-0.6495773570650497,0.00033484986048293135,0.00019355483264909328,-10.652334431236586,0.22570999377669237
33,2.7500000000000004,0.134174125787772,-0.03942852228256998,0.0013289702842430445,8.800851125402213e-06,-0.649507321502937,0.0003347968804515044,0.00019352420835347075,-10.58393018502595,0.2232596555058962
34,2.833333333333334,0.13415915860019614,-0.03942412401215227,0.0013076001077601748,9.19411456137817e-06,-0.6494347581469402,0.0003347420269185558,0.00019349250110899178,-10.518435067997768,0.22081734027540112
35,2.9166666666666674,0.1341436466577917,-0.0394195656596124,0.0012878135908267786,9.587427848676394e-06,-0.6493595550610194,0.0003346853876025292,0.0001934597616199591,-10.455734889632481,0.21838666634898293
36,3.000000000000001,0.1341275651565848,-0.03941483993604186,0.001269529460123188,9.980205994505222e-06,-0.6492815930019527,0.0003346270316797781,0.0001934260298727041,-10.395716658635452,0.21597065611817592
37,3.0833333333333344,0.13411088768444987,-0.03940993907995457,0.0012526691762701006,1.0371896497072527e-05,-0.6492007448555637,0.00033456701065436245,0.0001933913356383598,-10.338269028697445,0.21357181638869063
38,3.166666666666668,0.13409358609181177,-0.0394048548192813,0.0012371569934918197,1.0761978948828799e-05,-0.6491168750180006,0.0003345053591685577,0.00019335569894136283,-10.283282666718884,0.21119220815070688
39,3.2500000000000013,0.13407563034960973,-0.0393995783296655,0.0012229199948656337,1.1149964364639254e-05,-0.6490298387150697,0.00033444209573959795,0.00019331913048531674,-10.23065055251658,0.20883350725728153
40,3.333333333333335,0.13405698839341915,-0.03939410018862617,0.0012098881061864668,1.1535394285289665e-05,-0.648939481254203,0.0003343772234112531,0.00019328163202962607,-10.180268218117192,0.20649705723131742
41,3.4166666666666683,0.1340376259516988,-0.039388410325095116,0.001197994091230531,1.1917839702079116e-05,-0.6488456371992921,0.0003343107303127277,0.00019324319671255936,-10.13203393386384,0.20418391524860444
42,3.5000000000000018,0.13401750635637397,-0.0393824979637687,0.0011871735309624196,1.2296899843554154e-05,-0.6487481294596376,0.00033424259011733646,0.00019320380931637943,-10.085848847814516,0.20189489219744688
43,3.5833333333333353,0.13399659033374361,-0.039376351563636294,0.0011773647890003843,1.267220086081596e-05,-0.648646768283301,0.00033417276239531933,0.00019316344647128284,-10.041617084215577,0.19963058759025112
